	Unnamed: 0	_id	pos_processed_news	news_table_id	id	arquivo_hash	news_link	news_site_date	news_site_title	news_site_authors	news_site_text	search_newspaper	title_len	arquivo_date	feminicidio	violencia_domestica	violencia_sexual	assedio_sexual	mulheres_assassinadas	search_keywords	title_countains_keyword	annotated_data	dateyear	country	region	lat	lon	district	cont_mad_azo	geometry
46	587	60082d71d0d6153140dd6100	60082d3d6c4fa8b10676d21a	60021fe87f92159084b66086	IAH-20171228043458-00840-p84.arquivo.pt	df2dab8668b9a7da1a90ed643ca2f4be	https://arquivo.pt/noFrame/replay/20171228043834/https://sol.sapo.pt/artigo/593792/homem-mata-mulher-a-tiro-no-local-de-trabalho-e-a-seguir-suicida-se		Homem mata mulher a tiro no local de trabalho e a seguir suicida-se	['Jornal Sol']	Um homem matou a sua mulher a tiro, em Salvaterra de Magos, e de seguida suicidou-se.  O homicídio ocorreu numa empresa, onde a vítima trabalhava, na Estrada Nacional 118, pelas 13h30.  De acordo com o Jornal de Notícias, a mulher trabalhava nesta empresa de transporte, e o marido terá entrado no estabelecimento e terá disparado contra a mesma.  O mesmo jornal indica que ambos se encontravam em processo de separação.  No local estiveram presentes os bombeiros de Salvaterra de Magos e de Samora Correia, e os óbitos foram declarados no local.	sol	14	2017-12-28 04:38:34	False	False	False	False	True	True	True	y	2017	Portugal	Lezíria do Tejo	39.0249942	-8.792927800000001	SANTARÉM	continental	POINT (-8.792927800000001 39.0249942)
45	586	60082d71d0d6153140dd60ff	60082d3d6c4fa8b10676d219	6001f6b8daf0a7a32dd41eac	IAH-20171229073723-01054-p84.arquivo.pt	16b6f7b72b07d9e3b2715e523c26d0dc	https://arquivo.pt/noFrame/replay/20171229085620/https://sol.sapo.pt/artigo/593863/homem-mata-mulher-e-suicida-se-em-salvaterra-de-magos-		Homem mata mulher e suicida-se em Salvaterra de Magos	['Jornal Sol']	Entre 1 de janeiro e 20 de novembro, 18 mulheres foram assassinadas por homens com quem tinham relações íntimas ou familiares  Um homem de 46 anos baleou ontem mortalmente a mulher em Salvaterra de Magos, suicidando-se de seguida. A mulher tinha 45 anos e trabalhava na empresa de transportes Running & Flying no departamento administrativo, onde o crime aconteceu.  O casal encontrava-se em processo de separação e era oriundo de Santarém, segundo avançou o “Diário de Notícias”. De acordo com a “Rede Regional”, deixam dois filhos menores.  Em resposta ao alerta, os bombeiros de Samora Correia e de Salvaterra de Magos, bem como o INEM, foram chamados ao local. Também a GNR e a Polícia Judiciária se dirigiram ao lugar do crime para apurarem o sucedido. As autoridades foram alertadas depois de testemunhas próximas do local terem ouvido disparos pelas 13h27, segundo o Comando Distrital de Operações de Santarém à Lusa.  O crime, que deixou a população em choque, surge no fechar de um ano em que os números de feminicídios em Portugal baixaram.  Entre 1 de janeiro e 20 de novembro, 18 mulheres foram assassinadas por homens com quem tinham relações de intimidade e familiares próximas, segundo o relatório preliminar da UMAR e do Observatório de Mulheres Assassinadas (OMA). É o número mais baixo dos últimos 14 anos. Foram ainda registadas 23 tentativas de feminicídio no mesmo período.  Ainda assim, João Lázaro, presidente da Associação Portuguesa de Apoio à Vítima, prefere esperar pelos números oficiais. “Não há nesta altura valores [oficiais] para os números de 2017, ou seja, não se sabe exatamente se aumentou ou diminuiu”, disse. “Regra geral andam entre os 20, 25, 26 por ano, um número que todos os anos ronda os 25% do número total de homicídios no país”, salienta Lázaro, alertando assim para a importância destes fenómenos no universo dos homicídios.  Para o responsável, qualquer vida conta e o mínimo intervalo é significativo: “A diferença entre 20 e 25 faz toda a diferença. Estamos a falar de vidas de pessoas que são ceifadas.”  As mulheres assassinadas às mãos dos seus cônjuges foram, em 41% dos casos, vítimas de violência doméstica antes de morrerem. Feminicídio e violência doméstica são, de acordo com o OMA, dois fenómenos intimamente relacionados.  No ano passado, de acordo com o Relatório Anual de Segurança Interna, foram feitas 22.773 participações pelo crime de violência doméstica, uma subida de 1,4% face ao ano anterior.  Como o SOL noticiou este fim de semana, até ao final de novembro o INEM recebeu 1872 pedidos de socorro em contexto de agressões em relações íntimas ou familiares. Números que não representam uma diminuição, mas sim uma consolidação. Mas também pode significar que há menos vergonha em pedir ajuda. “Os números de violência doméstica – e falamos sobretudo de violência contra as mulheres – não têm sofrido uma diminuição, mas pelo menos têm tido uma consolidação. Essa leitura da consolidação – mesmo que muitas vezes aumente – também tem uma leitura positiva no sentido de as pessoas tolerarem cada vez menos a violência, o que faz com que participem às autoridades – o que já aqui revela uma maior confiança nas autoridades”, afirma Lázaro. “Esses números significam que existe uma menor ocultação da realidade”, acrescenta.  O número de casos de feminicídio tem vindo a diminuir desde 2013. Contudo, são ainda bastante elevados: em 2014 foram assassinadas 40 mulheres, em 2015, 25 e, em 2016, 29. Entre 2004 e 2013, 356 mulheres foram assassinadas em contexto de violência doméstica.	sol	10	2017-12-29 08:56:20	True	True	False	False	True	True	True	y	2017	Portugal	Lezíria do Tejo	39.077836575000006	-8.766372875	SANTARÉM	continental	POINT (-8.766372875 39.07783657500001)
44	584	60082d71d0d6153140dd60fd	60082d3d6c4fa8b10676d217	6001f5addaf0a7a32dd41d15	IAH-20171230000138-00469-p84.arquivo.pt	70e48065f406ff9434580da425dc0012	https://arquivo.pt/noFrame/replay/20171230004724/https://www.cmjornal.pt/portugal/amp/filho-de-milionario-mata-mulher-com-quatro-tiros		Filho de milionário mata mulher com quatro tiros	[]	Filho de milionário mata mulher com quatro tiros  Luís Cardoso entrou na empresa onde trabalhava Sandra, em Salvaterra de Magos, e assassinou-a.  Luís Cardoso não suportava a separação e a ideia do divórcio anunciado. Ontem, armado com uma pistola, pelas 13h30, foi ter com a ainda mulher ao trabalho, numa empresa de transportes em Salvaterra de Magos. E, à frente de colegas da vítima, disparou pelo menos cinco tiros – quatro contra Sandra e um sobre ele próprio. Morreram ali, no chão do escritório. O homicida deixa dois filhos.    Segundo o CM apurou, Luís, de 46 anos, é filho do milionário Armando Cardoso, o antigo patrão da Conforlimpa, a gigante das limpezas em Portugal (ver caixa ao lado). Atualmente, o homicida trabalhava no mesmo ramo que o pai. Estava ligado à empresa Salimpa, com sede em Santarém. Sandra, a vítima de 45 anos, trabalhava no departamento financeiro da Running and Flying, empresa de transportes com sede na zona de Vale Queimado, junto à EN118.    Ontem, à hora de almoço, Luís conduziu até ao local de trabalho da mulher, estacionou à porta da empresa e entrou a pé. Ninguém suspeitou de nada, uma vez que era conhecido dos colegas da mulher. Mas, assim que ficou frente a frente com Sandra, Luís puxou da pistola. A vítima ainda se terá tentado refugiar debaixo da secretária, mas não escapou à fúria do homicida. Ele matou-a e matou-se a seguir.    Os colegas da vítima deram o alerta, mas quando as equipas de socorro chegaram ao local já nada havia a fazer. A sede da empresa foi isolada e apenas foi autorizada a entrada de familiares do casal, que foram chegando ao local durante a tarde, à medida que iam tendo conhecimento da tragédia. A Judiciária foi acionada para investigar as circunstâncias deste homicídio, seguido de suicídio, mas o processo será arquivado devido à morte do autor do crime.    Queixas a amigos por ameaças e violência em casa  Sandra nunca apresentou uma queixa formal contra o marido, de quem se estava a divorciar. Mas fontes policiais garantiram ao CM que a vítima já tinha confidenciado a amigos ser vítima de ameaças e violência. Na empresa era considerada uma mulher alegre, compreensiva e simpática para todos.    Empresário levou carro da empresa para cometer o crime  Luís Cardoso tinha 46 anos e trabalhava na empresa Salimpa. Ontem saiu de casa, em Santarém, com o carro da sua empresa e entrou armado na empresa onde trabalhava a mulher e disparou várias vezes. A seguir pôs termo à própria vida com a mesma arma.    Pai foi condenado por fraude fiscal de 42 milhões  Armando Cardoso, pai do homicida e patrão da Conforlimpa, foi condenado a 11 anos de cadeia em 2014 por uma fraude fiscal que lesou o Estado em 42 milhões e 352 mil euros. A filha Andreia apanhou três anos. O processo ainda corre nos tribunais.    Idosa esfaqueada pelo marido está em estado grave  A mulher de 79 anos que foi esfaqueada pelo marido, de 81, em Póvoa do Veado, em Castro Daire, no dia de Natal, está internada em estado muito grave no hospital de Viseu. O agressor, tentou-se matar com a mesma faca e também está internado.    19 mulheres assassinadas  Cândida, Paula, Fátima, Lina, Ilídia, Maria, Juvelina, Maria José, Maria de Fátima, Ana Freitas, Maria Ascensão, Ana, Carla, Ilda ou Sandrina. Estes são apenas os nomes de algumas das 19 mulheres assassinadas em contexto de violência doméstica desde o início do ano. A última desta lista negra até ao caso de ontem era Sandrina. Foi degolada em casa pelo marido, Claude, durante a noite, enquanto os três filhos dormiam, em Tornada, nas Caldas da Rainha. O marido ainda se tentou suicidar, mas sobreviveu.    De acordo com os dados da UMAR, para lá destes 19 homicídios consumados – o número mais baixo dos últimos anos –, houve ainda 23 tentativas.    Em metade dos casos as vítimas tinham ainda relações de intimidade com os homicidas e em 22% dos casos já se tinham separado ou divorciado. Também em metade dos casos já havia registo de queixa por parte das vítimas junto das autoridades competentes e em quatro dos casos existiam mesmo medidas de coação ou de afastamento já aplicadas pelos tribunais. A Madeira foi a região com mais casos – cinco homicídios consumados –, seguida do distrito do Porto, com quatro casos registados pelas autoridades.    Estes crimes deixaram ainda este ano 27 órfãos de mãe.      Siga o CM no Facebook.	correio_manha	8	2017-12-30 00:47:24	False	True	False	False	True	True	True	y	2017	Portugal	West	39.090377545	-9.3735955488449	LISBOA	continental	POINT (-9.3735955488449 39.090377545)
43	583	60082d71d0d6153140dd60fa	60082d3d6c4fa8b10676d214	60021bb87f92159084b65b68	IAH-20180109180233-00034-p84.arquivo.pt	7e342d6b4293e48c4554f52073f7d697	https://arquivo.pt/noFrame/replay/20180109183254/http://www.cmjornal.pt//portugal/detalhe/homem-mata-mulher-em-evora-veja-em-direto-na-cmtv		Homem mata mulher em Évora	[]	Alerta foi dado por volta das 11h00.  14:57  Um casal de idosos com cerca de 80 anos foi encontrado sem vida na manhã desta terça-feira, dentro da sua casa, em Évora.    O alerta foi dado por volta das 11h00, altura em que a filha do casal tentou entrar na habitação e não conseguiu, pedindo ajuda à polícia.  As autoridades desconfiam que o homem tenha matado a mulher e a seguir cometido suicídio.  No local está a PSP e a PJ.  Em atualização	correio_manha	5	2018-01-09 18:32:54	False	False	False	False	True	True	True	y	2018	Portugal	Alentejo Central	38.5707742	-7.9092808	ÉVORA	continental	POINT (-7.9092808 38.5707742)
42	582	60082d71d0d6153140dd60f5	60082d3d6c4fa8b10676d20f	60021b0c7f92159084b65a94	IAH-20180115010205-00574-p84.arquivo.pt	9647be50ca57dcc7008937c2e7eb14d7	https://arquivo.pt/noFrame/replay/20180115015901/https://www.dn.pt/portugal/interior/amp/homem-mata-mulher-a-tiros-de-cacadeira-e-suicida-se-9047968.html		Homem mata mulher a tiros de caçadeira e suicida-se	[]	Homem mata mulher a tiros de caçadeira e suicida-se 14 DE JANEIRO DE 2018 20:27  GNR foi avisada para o caso a meio da tarde  Um homem matou hoje uma mulher e suicidou-se de seguida em Barroselas, Viana do Castelo, revelou à Lusa fonte da GNR.  O alerta de homicídio foi dado cerca das 18:00, no local estiveram elementos da GNR e dos bombeiros e a investigação foi entregue à Polícia Judiciária.  De acordo com a GNR, o homem tinha 79 anos e a mulher 80 anos.	diario_noticias	10	2018-01-15 01:59:01	False	False	False	False	True	True	True	y	2018	Portugal	Alto Minho	41.88032570000001	-8.523255293554344	VIANA DO CASTELO	continental	POINT (-8.523255293554344 41.88032570000001)
41	576	60082d71d0d6153140dd60e3	60082d3d6c4fa8b10676d1fd	6001eb1bdaf0a7a32dd41315	IAH-20180125112210-01027-p84.arquivo.pt	c863dbb6140c39b0bf72dd91a2e5d4ce	https://arquivo.pt/noFrame/replay/20180125130143/https://www.dn.pt/portugal/interior/amp/lentidao-e-burocracia-ministerio-publico-falhou-e-mulher-foi-assassinada-9073234.html		Lentidão e burocracia. Ministério Público falhou e mulher foi assassinada	[]	"Lentidão e burocracia. Ministério Público falhou e mulher foi assassinada 25 DE JANEIRO DE 2018 09:54 DN  Global Imagens  Relatório concluiu que procedimentos adotados após mulher ter feito queixa falharam  Uma equipa multidisciplinar que analisa casos de homicídio em situação de violência doméstica volta a apontar o dedo ao Ministério Público. Na análise ao caso de uma mulher que foi morta à paulada pelo marido, em 2015, entendeu que a lentidão e a burocracia impediram que esta fosse protegida após ter apresentado queixa contra o agressor.  O caso remonta a 4 de novembro de 2015. Laura Oliveira Ribeiro, 56 anos, foi morta pelo marido em casa, em Campo, Valongo, depois de ter sido inquirida pessoalmente relativamente a uma queixa que fizera a 29 de setembro desse ano por violência doméstica, identifica o Jornal de Notícias. Ao longo de mais de um mês, o Ministério Público desperdiçou ""três oportunidades de intervenção"", concluiu a Equipa de Análise Retrospetiva de Homicídio em Violência Doméstica (EARHVD).  A mulher, que esteve casada entre janeiro e setembro de 2015, saiu de casa a 23 de setembro após uma agressão que a deixou com ""escoriações e hematomas na face"". ""Tu não vais ter sossego, não te vou sair da porta, vou-te matar, filha da p..."", ter-lhe-á dito o agressor, segundo o relatório final da EARHVD. A partir daí, de acordo com a mesma fonte, o agressor passou a vigiar a vítima, a qual para se proteger colocou algumas armadilhas em casa, nomeadamente trancas de madeira nas janelas e fios de corrente elétrica nos estores.  No dia 29, a vítima foi ao MP e apresentou denúncia oral contra o marido.  A 8 de outubro, a magistrada do MP deu ordem para que a vítima fosse notificada para esclarecer a queixa, o que aconteceu a 22, numa resposta por escrito em que descrevia as agressões e as ameaças de que foi alvo. ""Arrebento-te a cabeça se fizeres queixa de mim"", ter-lhe-á dito o agressor.  A 26 de outubro, a magistrada ordenou um contacto telefónico a Laura para que esta fosse prestar declarações. Dois dias depois, por não ter conseguido falar com a mulher, o MP notificou-a para ser inquirida presencialmente, o que aconteceu a 4 de novembro às 14:00.  Quando regressou a casa, Laura foi morta pelo marido, que cumpre atualmente uma pena de 16 anos de cadeia. O corpo só foi encontrado três dias depois.  ""Não foi atribuído a A o estatuto de vítima, não foi efetuada nenhuma avaliação de risco nem equacionada a aplicação de medidas de proteção à vítima"", critica o relatório da EARHVD.  Leia o relatório aqui  Segundo o estudo ""Homicídio, femicídio e stalking no contexto das relações de intimidade"", que está a ser desenvolvido pela Polícia Judiciária, um terço das 43 mulheres assassinadas pelos maridos nos últimos cinco anos, na Grande Lisboa - ou seja, 13 - já tinha apresentado queixa às autoridades por violência doméstica. Mais de metade das vítimas estava em processo de separação (51,2%), por iniciativa delas, e a grande maioria das mortes (68,4%) aconteceu no prazo de dois meses após a separação."	diario_noticias	10	2018-01-25 13:01:43	True	True	False	False	True	True	True	y	2018	Portugal	Grande Lisboa	38.86879605	-9.190655369225416	LISBOA	continental	POINT (-9.190655369225416 38.86879605)
38	545	60082d71d0d6153140dd60bd	60082d3d6c4fa8b10676d1d7	60021bb97f92159084b65b69	IAH-20180331170158-00140-p84.arquivo.pt	0ac47d2e16b17ec2dbc861d103a0cdf0	https://arquivo.pt/noFrame/replay/20180331171057/http://www.cmjornal.pt//portugal/detalhe/alerta-cm-homem-mata-mulher-a-pancada-em-sintra		Pedreiro mata mulher à pancada em Sintra	[]	"Impresso do site do jornal Correio da manhã, em www.cmjornal.pt  Pedreiro mata mulher à pancada em Sintra  Filho deu o alerta às autoridades. Crime aconteceu em Manique de Cima.  Por Daniela Vilar Santos e João Tavares | 09:14  Um pedreiro, de 61 anos, matou a mulher à pancada em Manique de Cima, Sintra, esta madrugada. O agressor ligou ao filho a informar que tinha acontecido uma tragédia, e foi este quem deu o alerta às autoridades.    Quando as autoridades chegaram ao local, o agressor não ofereceu resistência e entregou-se. O homem está detido. A mulher, de 59 anos, não resistiu aos ferimentos.    No local estiveram dois veículos dos bombeiros Voluntários de São Pedro de Sintra com cinco operacionais, INEM e a GNR de Sintra.      O proprietário do anexo onde vivia a vítima e o agressor disse ao CM que a família era ""respeitadora"", ""tranquila"" e que os filhos iam à missa.    A vítima e o agressor têm nacionalidade portuguesa mas terão nascido na Moldávia.    O alerta foi dado por volta das 2h30.    Em atualização"	correio_manha	7	2018-03-31 17:10:57	False	False	False	False	True	True	True	y	2018	Portugal	Grande Lisboa	38.80390774	-9.355299307447874	LISBOA	continental	POINT (-9.355299307447874 38.80390774)
34	528	60082d71d0d6153140dd609f	60082d3d6c4fa8b10676d1b9	60021bbe7f92159084b65b75	IAH-20180430170202-00120-p84.arquivo.pt	81e8c7be16d5fbf1876c6d158b621f57	https://arquivo.pt/noFrame/replay/20180430181344/https://www.cmjornal.pt/portugal/detalhe/homem-mata-mulher-a-pancada-e-entrega-se-a-gnr?ref=Lei%20da%20Transpar%C3%AAncia_BlocoTopoPagina		Homem mata mulher à pancada e entrega-se à GNR	[]	Impresso do site do jornal Correio da manhã, em www.cmjornal.pt  Homem mata mulher à pancada e entrega-se à GNR  Crime que terá sido motivado por ciúmes aconteceu em Ansião, Leiria.  12:29  Um homem de 52 anos entregou-se esta segunda-feira de manhã à GNR depois de ter confessado ter morto a sua mulher, de 49 anos, em Ansião, no distrito de Leiria.    Ao que o CM apurou, o crime terá sido motivado por ciúmes que o homem teria da companheira e existia um historial de violência doméstica na relação.    O homem deslocou-se ao posto da GNR e, segundo o relato dos militares, o alegado homicida estava coberto de sangue.    Tal como a vítima, o alegado assassino é surdo-mudo e os agentes tiveram algumas dificuldades em compreender a confissão.    De acordo com testemunhas, o crime aconteceu após a filha do casal, estudante universitária em Coimbra, ter abandonado a habitação.    O corpo da vítima foi transportado para o Instituto de Medicina Legal e no local do crime está uma equipa de investigadores da Polícia Judiciária de Coimbra.    	correio_manha	10	2018-04-30 18:13:44	False	True	False	False	True	True	True	y	2018	Portugal	Pinhal Litoral	39.89952016666667	-8.681143166666667	LEIRIA	continental	POINT (-8.681143166666667 39.89952016666667)
33	522	60082d71d0d6153140dd6093	60082d3d6c4fa8b10676d1ad	600211dadaf0a7a32dd43225	IAH-20180713200421550-p84.arquivo.pt	977b6c8ab2b92d892c5ff7a44010ee03	https://arquivo.pt/noFrame/replay/20180713200536/https://www.publico.pt/2017/12/26/sociedade/noticia/homem-mata-mulher-no-emprego-1797236	2017-12-26 00:00:00	Homem armado mata a mulher no emprego	['Pedro Sales Dias', 'Margarida David Cardoso']	Um homem baleou mortalmente na tarde desta terça-feira a mulher e suicidou-se de seguida, em Salvaterra de Magos, distrito de Santarém. O crime aconteceu na zona industrial, junto à Estrada Nacional n.º 118, ao quilómetro 46,5, na empresa em que a mulher trabalhava, adiantou o Correio da Manhã e confirmou ao PÚBLICO fonte da GNR.  PUB  A polícia foi alertada pelas 13h07 por um homem que passava na estrada junto à empresa de transportes Running & Flying e que ouviu os disparos. O homem baleou a mulher no abdómen e suicidou-se de seguida. Os óbitos foram declarados no local.  As autoridades fizeram entretanto uma averiguação sumária nos registos da GNR e da PSP e não encontraram queixas ou indícios de violência anteriores que envolvessem o homem e a mulher, que tinham ambos 45 anos.  PUB  O melhor do Público no email Subscreva gratuitamente as newsletters e receba o melhor da actualidade e os trabalhos mais profundos do Público. Subscrever ×  No local estiveram elementos da GNR, do Instituto Nacional de Emergência Médica e uma equipa de inspectores da Polícia Judiciária que está agora encarregue de investigar o sucedido.  Só este ano foram assassinadas 18 mulheres e 23 sofreram tentativas de homicídio em contexto de violência doméstica, segundo dados publicados no final de Novembro pelo Observatório das Mulheres Assassinadas da UMAR - União de Mulheres Alternativa e Resposta. Entre 2013 e 2016 foram quase 30 mil as pessoas vítimas de violência doméstica, na maioria mulheres, apoiadas pela Associação Portuguesa de Apoio à Vítima.  PUB	publico	7	2018-07-13 20:05:36	False	True	False	False	True	True	True	y	2018	Portugal	Lezíria do Tejo	39.13067895	-8.739817949999999	SANTARÉM	continental	POINT (-8.739817949999999 39.13067895)
30	499	60082d71d0d6153140dd606d	60082d3d6c4fa8b10676d187	6001ebe7daf0a7a32dd413cc	IAH-20180906035947161-p84.arquivo.pt	79e7f954a6c0b93e52c6b1fc6f59a9af	https://arquivo.pt/noFrame/replay/20180906040147/https://www.cmjornal.pt/portugal/detalhe/mata-amiga-da-mulher-durante-uma-discussao?ref=Portugal_BlocoFimPagina		Mata amiga da mulher durante uma discussão	['Nelson Rodrigues']	Impresso do site do jornal Correio da manhã, em www.cmjornal.pt  Mata amiga da mulher durante uma discussão  Renato Farias enterrou o corpo da vítima numa zona de mato, um dia após a ter matado na casa em que viviam.  Por Nelson Rodrigues | 05.09.18  Renato Farias, de 42 anos, só foi detido dois anos após o crime. Foi localizado em França, para onde fugiu após ter matado e enterrado o corpo de Rayane Kelly Fernandes, de 30 anos, uma amiga da sua mulher.    O arguido está atualmente preso na cadeia anexa à Polícia Judiciária do Porto e começa esta quarta-feira a ser julgado no Tribunal de S. João Novo pelos crimes de homicídio qualificado, profanação de cadáver e falsidade - por ter forjado um cartão de cidadão.    O crime ocorreu no dia 1 de outubro de 2015 na casa em que Rayane vivia com o arguido e a mulher deste. A morte terá ocorrido depois de o homicida ter discutido com a vítima por causa de dinheiro - uma vez que era Rayane quem suportava as despesas do filho e da enteada de Renato.    Refere a acusação que no dia seguinte ao homicídio, o arguido levou o corpo de carro até uma zona de mato, em Vila Nova de Gaia, onde o enterrou. Só após ter sido detido, Renato revelou aos inspetores o preciso local onde tinha deixado o cadáver.    Naquele sítio foram apenas encontradas ossadas, assim como as próteses mamárias e um sutiã pertencentes à mulher assassinada.    Às autoridades, Renato Farias disse que durante a discussão Rayane - brasileira que trabalhava em bares de alterne -, caiu de forma acidental e bateu com a cabeça.    No entanto o crânio não apresentava qualquer lesão e o estado do cadáver já não permitiu realizar exames complementares para descobrir quais as causas da morte.	correio_manha	7	2018-09-06 04:01:47	False	False	False	False	True	True	True	y	2018	Portugal	Área Metropolitana do Porto	41.1300103	-8.605841499999999	PORTO	continental	POINT (-8.605841499999999 41.1300103)
29	465	60082d71d0d6153140dd6042	60082d3d6c4fa8b10676d15c	6001f16bdaf0a7a32dd41a1c	IAH-20181022021840446-p84.arquivo.pt	1ac22bc395aeb78be30fa6e9165c870f	https://arquivo.pt/noFrame/replay/20181022022024/https://www.jn.pt/justica/interior/mulher-de-75-anos-assassinada-com-um-martelo-em-viseu-9996869.html	2018-10-13 21:09:00	Mulher assassinada com martelo em Viseu	['Global Media Group']	"Ivo Neto 13 Outubro 2018 às 21:09 Facebook  Twitter  Uma mulher de 75 anos foi assassinada, este sábado, em Viseu.  Foi um filho, que estava de visita à casa da mãe, que alertou o 112. Quando o INEM chegou ao local encontrou o corpo já cadáver.  Ao JN, fonte da PSP explicou que o corpo foi encontrado com sinais de violência. ""Tudo indica que terá sido atacada com um martelo"", disse fonte policial.  O alerta foi dado pelas 17.30 e a Polícia Judiciária esteve no local e vai agora investigar as circunstâncias da morte."	jornal_noticias	6	2018-10-22 02:20:24	False	True	False	False	True	True	True	y	2018	Portugal	Viseu Dão-Lafões	40.6574713	-7.913866400000002	VISEU	continental	POINT (-7.913866400000002 40.6574713)
