Unnamed: 0	_id	pos_processed_news	news_table_id	id	arquivo_hash	news_link	news_site_date	news_site_title	news_site_authors	news_site_text	search_newspaper	title_len	arquivo_date	feminicidio	violencia_domestica	violencia_sexual	assedio_sexual	mulheres_assassinadas	search_keywords	title_countains_keyword	annotated_data	dateyear	country	region	lat	lon
171	60082d71d0d6153140dd5e5f	60082d3d6c4fa8b10676cf79	6002124c7f92159084b65803	IAH-20190428173612437-p84.arquivo.pt	24be22578682ff4145ba5534a49159a2	https://arquivo.pt/noFrame/replay/20190428173922/https://expresso.pt/sociedade/2019-04-26-Homem-mata-mulher-e-filho-durante-caca-ao-ovo-da-Pascoa	2019-04-26 00:00:00	Homem mata mulher e filho durante caça ao ovo da Páscoa	[]	Um alemão de 43 anos foi detido em Tenerife, Espanha, depois de o filho de sete anos o ter denunciado às autoridades pelo homicídio da mãe e do irmão. Os primeiros resultados da investigação apontam para que as vítimas tenham sido espancadas até à morte	expresso	11	2019-04-28 17:39:22	False	False	False	False	True	True	True	y	2019	Spain	unknown	33.8098235	-10.72971311057206
190	60082d71d0d6153140dd5e74	60082d3d6c4fa8b10676cf8e	60021bdd7f92159084b65b9d	IAH-20190423172237757-p84.arquivo.pt	b1fdb1e0be233dfc4b3547eae339191d	https://arquivo.pt/noFrame/replay/20190423172338/https://www.cmjornal.pt/portugal/detalhe/ex-fuzileiro-mata-mulher-num-ataque-de-furia		Ex-fuzileiro mata mulher num ataque de fúria	['Liliana Rodrigues', 'Fátima Vilaça']	"Impresso do site do jornal Correio da manhã, em www.cmjornal.pt  Ex-fuzileiro mata mulher num ataque de fúria  Joaquim Ferreira, de 52 anos, foi mandado por um juiz para a cadeia de Braga.  Por Liliana Rodrigues e Fátima Vilaça | 01:30  Muito conflituoso, o ex-fuzileiro era temido no bairro de Mataduços, onde vivia, em Fermentões, Guimarães. Num ataque de fúria, sábado à noite, Joaquim das Neves Ferreira, de 52 anos, saiu de casa de faca na mão.    Depois de alguns desacatos com os vizinhos, dirigiu-se à esplanada de um café na travessa do Quintal e esfaqueou quatro pessoas. Terá sido o ruído dos clientes da esplanada que o desnorteou.    Maria José Dias, de 46 anos, não sobreviveu aos ferimentos graves e morreu horas depois no hospital de Guimarães. O homicida fugiu, mas acabou por se entregar na PSP levando a faca.    Foi detido pela PJ de Braga e esta segunda-feira, depois de ser ouvido em tribunal, ficou em prisão preventiva. Foi levado para a cadeia de Braga.    O antigo fuzileiro – que trabalhava na construção civil e tem três filhos – ""discute por tudo e por nada. Todos tínhamos medo dele"", disse ao CM um vizinho, sob anonimato, com medo de represálias.    No hospital de Guimarães mantém-se internado o filho da vítima mortal, que ficou com um pulmão perfurado. As outras duas vítimas ficaram feridas, mas já tiveram alta.    Faz lembrar ""monstro de Barcelos""  Adelino Briote, de 63 anos, teve um ataque de fúria em março de 2017, depois de deixar de ter dinheiro para comprar a medicação e atacou quatro pessoas à facada.    As vítimas morreram todas no local, em Tamel S. Verísismo, Barcelos, e eram vizinhas do ex-fuzileiro. Uma estava grávida de oito meses.    Adelino Briote nunca explicou os motivos do ataque e acabou por se suicidar na ala psiquiátrica do hospital-prisão de Caxias."	correio_manha	8	2019-04-23 17:23:38	False	False	False	False	True	True	True	y	2019	Portugal	Cávado	41.47764046	-8.425034960000001
198	60082d71d0d6153140dd5e7d	60082d3d6c4fa8b10676cf97	6001ef26daf0a7a32dd41718	IAH-20190414034303019-p84.arquivo.pt	3a4a87c66d3c4dbf3e83ed3e5d66c7ef	https://arquivo.pt/noFrame/replay/20190414034752/https://sol.sapo.pt/artigo/653003/turista-alema-violada-e-assassinada-no-golfo-da-tail-ndia-		Turista alemã violada e assassinada no Golfo da Tailândia	['Jornal Sol']	"Uma turista alemã de 27 anos foi violada e assassinada numa ilha do Golfo da Tailândia. A informação é avançada pelas autoridades locais, de acordo com a agência Lusa, que afirmaram também já terem detido o responsável pelo crime.  O corpo da mulher foi encontrado no domingo na ilha de Koh Sichang, no sul da capital da Tailândia, e estava coberto de folhas e pedras, declarou à agência noticiosa France-Press a porta-voz adjunta da polícia, Krissana Pattanacharoen, afirmando ainda que ""o corpo apresentava lesões significativas"".  O suspeito é um jovem de 23 anos, habitante de uma cidade vizinha, que foi detido algumas horas depois do crime. Sob custódia policial, confessou os crimes e afirmou estar sob a influência de narcóticos quando os cometeu."	sol	9	2019-04-14 03:47:52	False	False	False	False	True	True	True	y	2019	Thailand	Lop Buri Province	14.8971921	100.83273
208	60082d71d0d6153140dd5e87	60082d3d6c4fa8b10676cfa1	6001ec10daf0a7a32dd41416	IAH-20190407024836881-p84.arquivo.pt	2db2d0ebf58fb15f55c4f24dc7b2abaa	https://arquivo.pt/noFrame/replay/20190407025137/https://www.cmjornal.pt/portugal/detalhe/alerta-cm--mulher-assassinada-pelo-marido-em-vieira-do-minho-agressor-entregou-se-as-autoridades?ref=HP_Grupo1		Mulher assassinada pelo marido em Vieira do Minho	['Liliana Rodrigues']	Agressor entregou-se às autoridades. Em 2019 já morreram 13 pessoas vítimas de violência doméstica.  Por Liliana Rodrigues | 06.03.19  Ana Paula, uma mulher na casa dos 40 anos, foi assassinada pelo marido, António Fidalgo, esta quarta-feira em casa, na freguesia de Salamonde, em Vieira do Minho.Ao que oapurou, o suspeito fez um caminho de 40 quilómetros - a distância entre Salamonde e Braga - para se entregar à GNR após matar a mulher por estrangulamento. O homem confessou a autoria do assassinato e o caso foi entregue à Polícia Judiciária.A vítima terá sido morta pelo companheiro, também ele com cerca de 40 anos, após uma discussão. O casal era proprietário de um café em Salamonde e tinha uma filha em comum, que não se encontrava na habitação à hora do crime.Ana e António viviam naquela freguesia de Vieira do Minho há cerca de um ano após terem estado emigrados em Inglaterra. Ao que oconseguiu apurar, não lhes eram conhecidos desentendimentos nem as autoridades tinham registo de alguma queixa de violência doméstica.O crime ocorreu dentro de casa por volta das 20h30 desta quarta-feira e os contornos ainda estão por apurar.Esta é a 13ª mulher morta em circunstâncias de violência doméstica desde o início do ano.	correio_manha	8	2019-04-07 02:51:37	False	True	False	False	True	True	True	y	2019	Portugal	Ave	41.613800899999994	-8.2139305
257	60082d71d0d6153140dd5ec0	60082d3d6c4fa8b10676cfda	6001eebadaf0a7a32dd416c7	IAH-20190311040135583-p84.arquivo.pt	0d3f98ce7a13885e8dbf4cc1cc1c8da6	https://arquivo.pt/noFrame/replay/20190311040808/https://sol.sapo.pt/artigo/649058/mulher-assassinada-em-corroios-ex-companheiro-e-o-principal-suspeito-do-crime		Mulher assassinada em Corroios. Ex-companheiro é o principal suspeito do crime	['Jornal Sol']	Uma mulher foi assassinada, esta quarta-feira, em Corroios, no concelho do Seixal.  De acordo com o Correio da Manhã, o ex-companheiro da vítima, que estará em fuga, é o principal suspeito do crime.  O mesmo jornal escreve que o corpo foi encontrado pelas 19h25 no hall das escadas de um prédio.  Esta pode tornar-se na 11.ª vítima mortal de crimes de violência doméstica desde o início deste ano.	sol	12	2019-03-11 04:08:08	False	True	False	False	True	True	True	y	2019	Portugal	Setúbal Peninsula	38.642224600000006	-9.1072662
258	60082d71d0d6153140dd5ec1	60082d3d6c4fa8b10676cfdb	6001ef23daf0a7a32dd4170f	IAH-20190311040135583-p84.arquivo.pt	03202e6fe2bdc7986fbb3cb5602bbe81	https://arquivo.pt/noFrame/replay/20190311040302/https://sol.sapo.pt/artigo/649082/marido-mata-a-mulher-em-vieira-do-minho-e-entrega-se-as-autoridades		Marido mata a mulher em Vieira do Minho e entrega-se às autoridades	['Jornal Sol']	Casal tinha uma filha em comum  Uma mulher foi assassinada, esta quarta-feira, pelo marido, em Salamonde, Vieira do Minho.  Segundo o Correio da Manhã, o homem, de cerca de 40 anos, entregou-se às autoridades após cometer o crime e confessou a autoria do mesmo.  O mesmo jornal escreve que a mulher foi morta por estrangulamento depois de uma discussão.  O crime ocorreu por volta das 20h30 dentro de casa.  O casal, proprietário de um café, tinha uma filha em comum.  O caso foi entregue à Polícia Judiciária.	sol	13	2019-03-11 04:03:02	False	False	False	False	True	True	True	y	2019	Portugal	Ave	41.6347151	-8.1425725
262	60082d71d0d6153140dd5ec5	60082d3d6c4fa8b10676cfdf	6001ec0ddaf0a7a32dd41411	IAH-20190309204605406-p84.arquivo.pt	14619e31832ffaf34ef23ccbc5156656	https://arquivo.pt/noFrame/replay/20190309204912/https://www.cmjornal.pt/portugal/detalhe/judiciaria-sem-pistas-de-mulher-assassinada-em-leca-da-palmeira?ref=exclusivos_destaque		Judiciária sem pistas de mulher assassinada em Leça da Palmeira	['Tânia Laranjo']	Exames serão fundamentais para estimar há quanto tempo a vítima foi decapitada.  Procuram-se pistas para descobrir a identidade da mulher cuja cabeça foi encontrada na praia de Leça da Palmeira, em Matosinhos, na quinta-feira. A vítima foi decapitada e a cabeça, encontrada dentro de um saco de plástico, revela poucos dados. Não se sabe sequer quando a morte ocorreu, e as autoridades esperam por resultados ...	correio_manha	10	2019-03-09 20:49:12	False	False	False	False	True	True	True	y	2019	Portugal	Área Metropolitana do Porto	41.189575666666656	-8.691731974048539
295	60082d71d0d6153140dd5f21	60082d3d6c4fa8b10676d03b	6001f175daf0a7a32dd41a31	IAH-20190221045458669-p84.arquivo.pt	db17cce65c31da5cf731cb98e66c7cee	https://arquivo.pt/noFrame/replay/20190221045716/https://www.jn.pt/justica/interior/mulher-assassinada-domingo-a-noite-numa-rua-da-golega-10589105.html	2019-02-18 01:36:00	Mulher assassinada domingo à noite numa rua da Golegã	['Global Media Group', 'Foto', 'Global Imagens Arquivo']	"18 Fevereiro 2019 às 01:36 Facebook  Twitter  Partilhar  Uma mulher foi assassinada no domingo à noite na Golegã, distrito de Santarém, estando o suposto homicida em fuga.  Fonte do Comando Distrital de Operações de Socorro (CDOS) de Santarém disse à Lusa que foi recebido o alerta para um ""possível homicídio"" às 23.52 horas de domingo.  Contactada pela Lusa, fonte da GNR de Santarém confirmou ter ocorrido na noite de domingo o ""homicídio de uma mulher na Golegã"", remetendo mais esclarecimentos para a Polícia Judiciária.  Segundo fonte do CDOS de Santarém, que não soube especificar a arma utilizada, o crime ocorreu na rua, à porta de uma danceteria.  Quando os bombeiros chegaram ao local, a vítima, uma mulher com cerca de 40 anos, ""estava em paragem cardiorrespiratória, tendo sido efetuadas, sem sucesso, manobras de reanimação"".  O alegado autor do crime, segundo a mesma fonte, pôs-se em fuga."	jornal_noticias	9	2019-02-21 04:57:16	False	False	False	False	True	True	True	y	2019	Portugal	Lezíria do Tejo	39.236363700000005	-8.686708099999999
296	60082d71d0d6153140dd5f22	60082d3d6c4fa8b10676d03c	6001f176daf0a7a32dd41a35	IAH-20190221045445926-p84.arquivo.pt	d43e91b2e346f412e45e675d449d05d5	https://arquivo.pt/noFrame/replay/20190221045704/https://www.jn.pt/justica/interior/amp/mulher-assassinada-na-golega-foi-morta-por-ex-companheiro-10590232.html		Mulher assassinada na Golegã foi morta por ex-companheiro	[]	"Crime Mulher assassinada na Golegã foi morta por ex-companheiro  foto DR foto Global Imagens/Arquivo  Homem de 62 anos baleou mulher, de 53 anos, e seu acompanhante pelas costas quando saíam de uma danceteria, na Golegã. Assassino foi detido esta segunda-feira em casa da irmã.  Segundo um comunicado da Polícia Judiciária (PJ), o crime ocorreu ontem, domingo, pelas 23.30 horas, num parque de estacionamento de um estabelecimento de diversão na Golegã.  O agressor, ""após um período de espera às vítimas terá disparado pelo menos dois tiros de caçadeira, atingindo-os pelas costas e provocando logo ali a morte da mulher e ferimentos no homem"", pondo-se depois em fuga.  A vítima mortal, de 53 anos, era residente na zona da Chamusca e seria ex-companheira do assassino.  Esta manhã de segunda-feira, a PJ, através do Departamento de Investigação Criminal de Leiria, com a colaboração da GNR - Comando Territorial de Santarém, detiveram o presumível autor do homicídio em casa de uma irmã não tendo oferecido resistência. A arma foi apreendida.  O presumível de autor, de 62 anos de idade, empregado fabril e residente na zona de Torres Novas, vai ser presente às autoridades judiciárias para aplicação de medidas de coação.  Só este ano de 2019, ou seja, em menos de dois meses, já morreram dez mulheres em contexto de violência doméstica."	jornal_noticias	9	2019-02-21 04:57:04	False	True	False	False	True	True	True	y	2019	Portugal	Médio Tejo	39.514750299999996	-8.562223320605705
298	60082d71d0d6153140dd5f24	60082d3d6c4fa8b10676d03e	6001eebddaf0a7a32dd416d1	IAH-20190221041723185-p84.arquivo.pt	716fa096e7e05793c8fbb6e025bc7f1e	https://arquivo.pt/noFrame/replay/20190221042235/https://sol.sapo.pt/artigo/647018/mulher-assassinada-a-tiro-num-parque-de-estacionamento-de-uma-discoteca-na-goleg-		Mulher assassinada a tiro num parque de estacionamento de uma discoteca na Golegâ	['Jornal Sol']	Suspeito é o ex-companheiro da vítima  Uma mulher, com cerca de 40 anos, foi morta a tiro na Golegã, distrito de Santarém. O principal suspeito do homicídio, pôs-se em fuga, mas já foi detido pelas autoridades.  O detido, de 65 anos, é o ex-companheiro da vítima, segundo o Correio da Manhã.  O crime ocorreu no parque de estacionamento da Dancetería São Martinho, junto à Estrada Municipal 118.  O alerta foi dado pouco antes da meia-noite.  A investigação está agora a cargo da Polícia Judiciária.  	sol	13	2019-02-21 04:22:35	False	False	False	False	True	True	True	y	2019	Portugal	Lezíria do Tejo	39.236363700000005	-8.686708099999999
336	60082d71d0d6153140dd5f5a	60082d3d6c4fa8b10676d074	60020e4ddaf0a7a32dd43072	IAH-20190209043725148-p84.arquivo.pt	c02c9ad954f1de34b2e7cb1b423877e5	https://arquivo.pt/noFrame/replay/20190209043840/https://www.cmjornal.pt/portugal/detalhe/homem-que-matou-a-companheira-diz-que-a-julgava-a-fingir-desmaio?act=0&est=Aberto		Homem que matou a companheira diz que a julgava a fingir desmaio	['Correio Da Manha']	"Impresso do site do jornal Correio da manhã, em www.cmjornal.pt  Homem que matou a companheira diz que a julgava a fingir desmaio  Arguido, de 46 anos, matou a companheira, de 54, que tinha problemas de saúde graves, espancando-a e estrangulando-a.  09.01.19  Um homem do Porto acusado de matar a companheira e de seguida ir passear o cão alegou hoje em tribunal que, num primeiro momento, pensava que a mulher estava a fingir-se desmaiada.    ""Para mim, ela estava a fazer-se desmaiada. Já o tinha feito várias vezes"", disse o arguido a um coletivo de juízes do tribunal criminal de São João Novo, no Porto.    O homem saiu de seguida do quarto que compartilhavam no centro do Porto e foi passear o cão.    ""Quando cheguei, chamei por ela. Não respondeu e vi que não tinha respiração. Aí, entrei em pânico e chamei o INEM"", declarou.    Segundo o Ministério Público, o arguido, de 46 anos, matou a companheira, de 54, que tinha problemas de saúde graves, espancando-a e estrangulando-a.    Os factos ocorreram em 19 de junho do ano passado e a motivação terá sido, ainda segundo a acusação, o facto de a mulher estar a fumar no quarto."	correio_manha	12	2019-02-09 04:38:40	False	False	False	False	True	True	True	y	2019	Portugal	Área Metropolitana do Porto	41.1494512	-8.6107884
384	60082d71d0d6153140dd5fb0	60082d3d6c4fa8b10676d0ca	6001f178daf0a7a32dd41a3a	IAH-20190110194228649-p84.arquivo.pt	eea87c5695451b897ee281a9c4bac0a1	https://arquivo.pt/noFrame/replay/20190110194239/https://www.jn.pt/nacional/videos/interior/despertar-em-60-segundos-mulher-portuguesa-assassinada-pelo-marido-em-franca-10404409.html	2019-01-07 08:02:00	Despertar em 60 segundos: Mulher portuguesa assassinada pelo marido em França	['Global Media Group']	Despertar em 60 segundos: Mulher portuguesa assassinada pelo marido em França	jornal_noticias	11	2019-01-10 19:42:39	False	False	False	False	True	True	True	y	2019	France	Centre-Loire Valley	46.603353999999996	1.8883334999999999
387	60082d71d0d6153140dd5fb3	60082d3d6c4fa8b10676d0cd	60021bde7f92159084b65b9e	IAH-20190108183539601-p84.arquivo.pt	115e5efdfad22fd4fda893478ae3221e	https://arquivo.pt/noFrame/replay/20190108183539/https://www.cmjornal.pt/portugal/detalhe/mata-mulher-em-franca-e-conduz-ate-sacavem		Mata mulher em França e conduz até Sacavém	['João Tavares']	Impresso do site do jornal Correio da manhã, em www.cmjornal.pt  Mata mulher em França e conduz até Sacavém  Esfaqueou a namorada em Toulouse e fugiu para Portugal, tendo entrado na esquadra da PSP com roupas ensaguentadas.  Por João Tavares | 01:30  Movido pelos ciúmes, por suspeitar que a namorada o traía com outro homem, Felisberto Semedo, de 30 anos, pegou em duas facas e matou Mónica Duarte, de 29, numa casa em Bellefontaine, na cidade francesa de Toulouse.    O homem – que tal como a vítima nasceu em Cabo Verde mas tem nacionalidade portuguesa – pegou depois no carro e percorreu 1250 km até Lisboa. Entrou de roupas ensaguentadas na esquadra da PSP de Sacavém, em Loures, pela hora de almoço de domingo – cerca de 12 horas após o crime.    Disse aos agentes que era procurado pela polícia francesa pela morte da namorada e que queria entregar-se.    Segundo a imprensa francesa, foi o irmão de Mónica quem deu o alerta. Ao entrarem no apartamento do casal, encontraram o cadáver de Mónica com duas facas espetadas. Num quarto dormia uma menina de seis anos, filha do casal. Não se terá apercebido do crime brutal.    O suspeito foi entregue à PJ, que contactou as autoridades francesas para que fizessem chegar a Portugal provas do crime e da autoria do mesmo.    O suspeito foi ontem presente ao juiz e ficará preso até que seja eventualmente extraditado.    Vítima pediu ajuda ao irmão por telefone  Poucos minutos depois de Bruno ter saído de casa da irmã, Mónica ligou-lhe, em tom aflitivo, a pedir que voltasse. Ele assim fez, mas ao bater à porta ninguém respondeu. Segundo relata à imprensa francesa, terá pensado que o casal adormecera.    Pelas 08h30 da manhã voltou à habitação e, nessa altura, deu o alerta aos bombeiros e à polícia. O corpo da irmã foi descoberto na sala, sem vida. O homicida já tinha fugido para Portugal.	correio_manha	8	2019-01-08 18:35:39	False	False	False	False	True	True	True	y	2019	France	Auvergne-Rhône-Alpes	45.68616096	2.62170758
396	60082d71d0d6153140dd5fbc	60082d3d6c4fa8b10676d0d6	6001fd80daf0a7a32dd4239f	IAH-20181231035409814-p84.arquivo.pt	064d1eeff8f31abc7f25bb13344973c1	https://arquivo.pt/noFrame/replay/20181231035557/https://www.cmjornal.pt/multimedia/videos/detalhe/assassina-mulher-a-facada-quatro-horas-depois-de-ter-alta-psiquiatrica		Assassina mulher à facada quatro horas depois de ter alta psiquiátrica	['Correio Da Manha']	Copyright © 2018. Todos os direitos reservados. É expressamente proibida a reprodução na totalidade ou em parte, em qualquer tipo de suporte, sem prévia permissão por escrito da Cofina Media S.A.  Consulte a Política de Privacidade Cofina.	correio_manha	11	2018-12-31 03:55:57	False	False	False	False	True	True	True	y	2018	unknown	unknown	999.0	999.0
